publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending,trendingPercentile
2023-09-08T00:04:54Z,460.6207,BIPOLAR,Peso Pluma - Topic,Music,"['Electronic music', 'Music', 'Music of Latin America', 'Pop music']",PT4M26S,True,51122630,379161,1819,110986.39,0.00745,1,0.95
2023-10-13T04:00:06Z,425.4574,BAD BUNNY - NO ME QUIERO CASAR (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America']",PT3M46S,True,49884474,331417,5685,117249.05,0.00676,1,0.95
2024-08-23T00:04:23Z,110.6211,EL LOKERON,Tito Double P - Topic,Music,"['Music', 'Music of Latin America']",PT2M26S,True,49751686,394764,2128,449748.61,0.00798,1,0.25
2024-11-22T05:00:06Z,19.3869,ROSÉ - number one girl (official music video),ROSÉ,Music,"['Music', 'Pop music']",PT3M38S,True,49710464,2059067,117723,2564126.5,0.04379,1,0.05
2023-09-08T10:25:04Z,460.1613,Jumping A Truck Over An Entire Town 😳,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT18S,True,48333940,1473089,11792,105036.95,0.03072,1,0.95
2024-04-04T07:21:16Z,251.2889,NEVER BACK DOWN 😮‍💨,Red Bull,Sports,['Lifestyle (sociology)'],PT41S,True,47519324,1291549,1754,189102.36,0.02722,1,0.65
2024-05-09T07:00:53Z,216.3031,How Is This Possible?! 👀,Red Bull,Sports,[],PT8S,True,47224490,922596,6800,218325.53,0.01968,1,0.55
2024-07-11T00:00:06Z,153.6241,Natanael Cano x Oscar Maydon - Giza [Official Video],Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M20S,False,46562925,305395,13348,303096.49,0.00685,1,0.45
2024-06-22T15:00:18Z,171.9989,MEGA BOXES ARE BACK!!!,Brawl Stars,Gaming,"['Action game', 'Strategy video game', 'Video game culture']",PT8M53S,True,46238431,1460325,174156,268829.81,0.03535,1,0.45
2024-02-17T17:13:43Z,297.8775,MASSIVE ANNOUNCEMENT!,MrBeast 2,People & Blogs,"['Hobby', 'Humour', 'Lifestyle (sociology)']",PT3M29S,False,46177531,988612,29271,155021.88,0.02204,1,0.75
2024-08-21T13:12:46Z,112.0736,Cristiano Ronaldo y Georgina revelan todo en el quiz de parejas | Cris & Gio Parte I,UR · Cristiano,Sports,['Entertainment'],PT2M56S,True,45689120,3781932,202489,407670.67,0.08721,1,0.35
2023-10-13T04:00:06Z,425.4574,BAD BUNNY ft. LUAR LA L - TELEFONO NUEVO (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America']",PT5M55S,True,45664405,522048,15052,107330.15,0.01176,1,0.95
2023-10-03T08:15:18Z,435.2514,How Far Would You Make It?,Red Bull,Sports,['Lifestyle (sociology)'],PT59S,True,45071186,1466791,3631,103552.08,0.03262,1,0.95
2024-01-19T23:26:00Z,326.619,Respectless Sing-Along | Hazbin Hotel | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Performing arts', 'Pop music', 'Television program']",PT2M,True,44706961,438243,16998,136878.02,0.01018,1,0.85
2024-01-19T17:00:17Z,326.8868,"Loser, Baby Sing-Along | Hazbin Hotel | Prime Video",Prime Video,Entertainment,"['Entertainment', 'Film', 'Pop music', 'Television program']",PT3M3S,True,44648909,652655,22009,136588.29,0.01511,1,0.85
2023-10-22T17:00:00Z,415.887,"I Asked Mark Cuban For $1,000,000",MrBeast 2,People & Blogs,['Entertainment'],PT19S,True,43752392,3062868,9267,105202.6,0.07022,1,0.95
2024-06-27T07:00:13Z,167.3035,Insane Trust Fall 💦,Red Bull,Sports,['Lifestyle (sociology)'],PT19S,True,43537260,2619200,4928,260229.22,0.06027,1,0.45
2024-06-21T00:02:39Z,173.6223,LA PATRULLA,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America', 'Pop music']",PT2M11S,True,43065894,361548,1434,248043.56,0.00843,1,0.45
2024-09-04T10:30:59Z,98.1859,How to get Spongebob El Primo FOR FREE!,Brawl Stars,Gaming,"['Action game', 'Casual game', 'Video game culture']",PT1M36S,True,42557607,416055,9180,433439.09,0.00999,1,0.25
2024-11-18T17:00:00Z,22.887,Restocking MrBeast Labs at Walmart,MrBeast 2,People & Blogs,['Entertainment'],PT42S,True,41744670,1152115,2353,1823946.78,0.02766,1,0.05
2024-05-16T00:00:07Z,209.6241,Natanael Cano - Ya Te Olvidé [Official Video],Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M44S,False,41727713,429978,19324,199059.71,0.01077,1,0.55
2023-12-21T08:45:01Z,356.2308,Now This Is True Commitment 😅,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,41229548,1753969,3220,115738.3,0.04262,1,0.95
2024-01-20T18:00:31Z,325.845,Hell is Forever Sing-Along | Hazbin Hotel | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT2M38S,True,41121971,367377,14761,126201.02,0.00929,1,0.85
2023-11-18T23:00:20Z,388.6368,Cop Couple on Date Stop Masked Man from Robbing Restaurant #shorts,Inside Edition,News & Politics,['Society'],PT56S,True,40474683,2356922,31653,104145.27,0.05901,1,0.95
2024-02-19T09:19:04Z,296.2071,Riding Over A 120m Drop 🫣,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport']",PT28S,True,40039532,1271320,3813,135174.11,0.03185,1,0.85
2024-11-20T17:00:01Z,20.887,"Giving A Stranger $1,000,000",MrBeast 2,Entertainment,['Entertainment'],PT35S,True,39325767,2389054,5073,1882786.76,0.06088,1,0.05
2024-10-18T04:30:07Z,54.4366,SNAKE (Official Music Video) Cheema Y | Gur Sidhu | New Punjabi Song 2024,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT2M51S,True,39271753,419411,5424,721421.86,0.01082,1,0.15
2024-04-05T08:01:25Z,250.261,Don’t Dunk Here ❌,Red Bull,Sports,"['Basketball', 'Sport']",PT17S,True,39247003,986653,2553,156824.29,0.0252,1,0.75
2024-09-05T11:55:07Z,97.1275,Arcane: Season 2 | Official Trailer,League of Legends,Film & Animation,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT2M8S,True,39172091,334140,10766,403305.87,0.0088,1,0.35
2024-05-18T15:00:47Z,206.9698,I Tried Every Seat on the Most Expensive Airline,Ryan Trahan,Entertainment,['Lifestyle (sociology)'],PT25M23S,True,38997216,582267,39674,188419.84,0.01595,1,0.65
2024-08-14T04:01:08Z,119.4567,TRUMP (Official Music Video) Cheema Y | Gur Sidhu | New Punjabi Song 2024,Brown Town Music,Music,"['Hip hop music', 'Music', 'Pop music']",PT3M23S,True,38714436,475476,5385,324087.61,0.01242,1,0.35
2024-08-24T07:00:27Z,109.3034,Just Keep Breathing 😮‍💨,Red Bull,Sports,"['Lifestyle (sociology)', 'Physical fitness']",PT54S,True,38450233,1908149,18994,351775.27,0.05012,1,0.35
2024-02-20T18:49:56Z,294.8107,bro,Ryan Trahan,Entertainment,"['American football', 'Sport']",PT59S,True,38372561,1568293,2511,130160.0,0.04094,1,0.85
2023-12-17T14:59:58Z,359.9992,"ITZY ""BORN TO BE"" M/V @ITZY",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M11S,True,38009800,942084,75576,105583.01,0.02677,1,0.95
2024-06-03T12:59:59Z,191.0825,VENOM: THE LAST DANCE – Official Trailer (HD),Sony Pictures Entertainment,Entertainment,"['Entertainment', 'Film']",PT3M15S,True,37662703,621443,32872,197101.79,0.01737,1,0.65
2024-02-02T04:58:07Z,313.4171,"TWICE ""I GOT YOU"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M53S,True,37456272,1173277,141169,119509.34,0.03509,1,0.95
2024-10-30T16:00:00Z,41.9287,Can You Surf A Pool Table?,MrBeast 2,Entertainment,['Lifestyle (sociology)'],PT23S,False,37454416,1791041,5266,893288.27,0.04796,1,0.15
2024-08-26T14:00:16Z,107.0406,Call of Duty: Black Ops 6 - Multiplayer Reveal Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT2M16S,True,36936178,80711,7214,345066.99,0.00238,1,0.35
2024-01-15T09:00:02Z,331.2491,NMIXX “DASH” M/V,JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M35S,True,36848248,591817,35180,111240.3,0.01702,1,0.95
2024-08-21T13:00:06Z,112.0824,When I met the most famous Cristiano,UR · Cristiano,People & Blogs,['Sport'],PT1M3S,True,36758624,2847416,123329,327960.71,0.08082,1,0.35
2024-07-09T20:00:06Z,154.7619,The Homelander special. | The Boys,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT59S,True,36651609,1073265,4604,236825.79,0.02941,1,0.55
2024-04-02T09:32:28Z,253.1978,Motorbike Ski Jump 😮‍💨,Red Bull,Sports,"['Sport', 'Vehicle']",PT16S,True,36372174,944222,5897,143651.22,0.02612,1,0.75
2024-10-17T21:02:00Z,54.7477,I tricked MrBeast into giving me his channel,Jesser,Sports,['Entertainment'],PT58S,True,35255690,1811741,5454,643966.6,0.05154,1,0.25
2024-07-02T11:20:43Z,162.1226,World's Craziest POVs 🤯,Red Bull,Sports,['Lifestyle (sociology)'],PT55S,False,35003047,1891483,4417,215904.8,0.05416,1,0.55
2024-12-06T05:00:06Z,5.3869,ROSÉ - toxic till the end (official music video),ROSÉ,Music,"['Music', 'Pop music']",PT3M54S,True,34433972,1660914,74908,6392168.41,0.05041,1,0.05
2024-06-21T00:01:32Z,173.6231,HOLLYWOOD,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America', 'Pop music']",PT4M45S,True,34121243,282593,1139,196524.79,0.00832,1,0.65
2024-08-30T07:00:20Z,103.3034,How Far Would You Make It? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,33574041,1351232,2915,325004.22,0.04033,1,0.35
2024-04-27T07:00:20Z,228.3034,Flying Into History 💨,Red Bull,Sports,[],PT38S,True,33563640,1274667,8250,147013.32,0.03822,1,0.75
2024-09-12T19:00:11Z,89.8036,On Track To A World’s First,Red Bull,Sports,['Lifestyle (sociology)'],PT40S,True,33408954,2092652,21748,372022.44,0.06329,1,0.35
2024-05-16T12:59:06Z,209.0831,IT ENDS WITH US - Official Trailer (HD),Sony Pictures Entertainment,Film & Animation,"['Entertainment', 'Film']",PT2M33S,True,33313115,160569,7270,159329.54,0.00504,1,0.75
2024-08-07T13:59:59Z,126.0408,"Stray Kids ""JJAM"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M20S,True,33179058,1009483,34680,263240.62,0.03147,1,0.45
2024-05-20T09:00:01Z,205.2491,"NEXZ(넥스지) ""Ride the Vibe"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M11S,True,33116944,158041,17025,161350.01,0.00529,1,0.75
2024-08-21T13:12:11Z,112.074,Welcome to my new YouTube Channel!!,UR · Cristiano,People & Blogs,[],PT14S,True,32952246,4673879,160034,294022.22,0.14669,1,0.45
2024-07-11T08:11:19Z,153.2542,Walking The World’s Longest Slackline 😮‍💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT28S,True,32575541,1749524,15035,212558.88,0.05417,1,0.55
2024-04-28T21:03:00Z,226.747,Can you fold paper more than 7 times?,Jesser,Sports,"['Hobby', 'Lifestyle (sociology)']",PT49S,True,32328476,1282168,4941,142575.1,0.03981,1,0.75
2024-04-29T08:01:17Z,226.2899,How to get a FREE HYPERCHARGE SKIN!,Brawl Stars,Gaming,"['Action game', 'Casual game', 'Video game culture']",PT2M7S,True,32325696,463291,13086,142850.81,0.01474,1,0.75
2024-09-19T07:00:02Z,83.3037,Balancing Across TWO Continents 🤯,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT29S,True,31719523,1457931,8562,380769.68,0.04623,1,0.35
2024-07-01T17:00:26Z,162.9155,Coldplay - feelslikeimfallinginlove (Official Video),Coldplay,Music,"['Electronic music', 'Music', 'Pop music']",PT4M21S,True,31123910,259863,7551,191043.27,0.00859,1,0.65
2024-04-18T09:04:01Z,237.2176,World’s Craziest Bike Lanes? 🫣,Red Bull,Sports,"['Lifestyle (sociology)', 'Vehicle']",PT58S,True,30979093,1663535,8068,130593.57,0.05396,1,0.85
2024-03-27T00:05:40Z,259.5914,MAX Kills In Fortnite,LazarBeam,Gaming,"['Action game', 'Video game culture']",PT46S,True,30941366,1487055,1824,119192.57,0.04812,1,0.95
2024-11-15T09:22:28Z,26.2335,Rauw Alejandro & Romeo Santos - Khé? (Lyric Video),Rauw Alejandro,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M27S,True,30658482,291789,2997,1168676.77,0.00962,1,0.05
2024-10-18T07:36:12Z,54.2785,Watching This On Loop ♾️,Red Bull,Sports,['Sport'],PT32S,True,30555115,1496488,3515,562932.19,0.04909,1,0.25
2024-11-22T16:01:14Z,18.9278,ROSÉ & Bruno Mars - APT. (live from 2024 MAMA AWARDS),ROSÉ,Music,"['Music', 'Pop music']",PT2M56S,True,30497619,912408,21105,1611260.63,0.03061,1,0.05
2024-04-20T15:00:07Z,234.9991,BRAWLER MUTATIONS WILL BREAK THE GAME! - Brawl Talk,Brawl Stars,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT9M34S,True,30477730,959419,70432,129692.96,0.03379,1,0.85
2024-07-09T08:00:22Z,155.2618,Who Held Their Breath? 😮‍💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT50S,True,30434661,500486,6026,196021.56,0.01664,1,0.65
2024-05-24T00:00:10Z,201.624,LINDA,Tito Double P - Topic,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M45S,True,30005614,295824,1565,148819.65,0.00991,1,0.75
2024-05-06T08:42:14Z,219.2327,F1 Car vs Rugby Players 💪,Red Bull,Sports,"['Motorsport', 'Sport', 'Vehicle']",PT27S,True,29618060,1107883,4816,135098.73,0.03757,1,0.85
2024-10-03T18:00:01Z,68.8453,How Many Twins Can You Spot?,MrBeast 2,Entertainment,['Entertainment'],PT17S,True,29524151,1350894,2297,428847.74,0.04583,1,0.35
2024-04-13T15:00:04Z,241.9703,I Tested 1-Star Hotels (again),Ryan Trahan,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT29M49S,True,29294179,456451,22788,121065.18,0.01636,1,0.95
2024-11-30T17:00:06Z,10.9157,I face off with MrBeast,UR · Cristiano,Sports,['Lifestyle (sociology)'],PT12M26S,True,29096426,2262814,70367,2665557.5,0.08019,1,0.05
2024-03-07T14:00:18Z,279.0118,Fallout - Official Trailer | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT3M18S,True,29017628,383982,33855,104001.44,0.0144,1,0.95
2024-08-18T15:00:23Z,114.9701,buy JOYRIDE = surprise party,Ryan Trahan,Entertainment,['Entertainment'],PT43S,True,28473570,1162375,4079,247660.65,0.04097,1,0.45
2024-06-14T07:00:30Z,180.3033,You Will Love This Sport 😅,Red Bull,Sports,['Lifestyle (sociology)'],PT58S,True,28047930,983183,2150,155559.72,0.03513,1,0.75
2024-08-19T09:00:03Z,114.2491,NMIXX(엔믹스) “별별별 (See that?)” M/V,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M38S,True,27448007,417899,28236,240247.03,0.01625,1,0.55
2024-05-11T04:01:08Z,214.4567,SNAP (Official Music Video) Cheema Y | Gurlez Akhtar | Gur Sidhu | New Punjabi Song,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT2M47S,True,27308667,204867,1672,127338.84,0.00756,1,0.85
2024-06-10T07:37:01Z,184.278,F1 Driver Guesses Car Sounds 💨,Red Bull,Sports,"['Motorsport', 'Sport']",PT54S,True,27228478,1503726,3843,147757.62,0.05537,1,0.75
2024-04-10T04:30:15Z,245.4365,MUTIYAAR (Official Music Video) Gur Sidhu |Jasmeen Akhtar | Ginni Kapoor | New Punjabi Song 2024,Brown Town Music,Music,"['Music', 'Music of Asia']",PT3M8S,True,26882944,246794,2375,109531.16,0.00927,1,0.95
2024-08-24T17:00:06Z,108.9157,SPONGEBOB POWER-UPS IN BRAWL STARS!!!,Brawl Stars,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT8M35S,True,26674872,839756,79919,244913.01,0.03448,1,0.55
2024-10-21T22:01:00Z,50.678,my new track APT. with @brunomars is out now! brought to you by youtube shorts 💗 #ROSÉ_BRUNO_APT,ROSÉ,People & Blogs,"['Lifestyle (sociology)', 'Music of Asia', 'Pop music']",PT21S,False,26485392,1303756,10492,522621.1,0.04962,1,0.25
2024-09-11T07:00:29Z,91.3033,Don’t Fall Off The Roof 😬,Red Bull,Sports,['Lifestyle (sociology)'],PT21S,True,26205028,961449,1106,287010.74,0.03673,1,0.45
2024-10-23T08:37:02Z,49.2363,This Is How You Train For…,Red Bull,Sports,"['Health', 'Lifestyle (sociology)', 'Physical fitness']",PT33S,True,25824569,1124666,4166,524502.63,0.04371,1,0.25
2024-08-14T15:00:14Z,118.9702,Getting PULLED OVER on my Jet Ski Bike,Bikes and Beards,Autos & Vehicles,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT58S,True,25716324,1498298,12485,216157.69,0.05875,1,0.55
2024-04-21T21:02:00Z,233.7477,Level 1 to 1000 Mystery Boxes!,Jesser,Sports,['Entertainment'],PT50S,True,25146895,1291177,1685,107581.36,0.05141,1,0.95
2024-08-14T09:41:04Z,119.1918,Things You Can Do In A Tunnel 👀,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT59S,True,25079314,680066,2534,210411.4,0.02722,1,0.55
2024-06-28T00:00:07Z,166.6241,Xavi - OOTD (Official Video),Xavi Oficial,Music,"['Music', 'Music of Latin America', 'Pop music']",PT2M53S,True,25079003,270306,17672,150512.46,0.01148,1,0.75
2024-08-03T07:00:14Z,130.3035,Sports You Can Do In The Air 💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT37S,True,24950723,1255043,4743,191481.6,0.05049,1,0.65
2024-09-12T12:59:42Z,90.0827,VENOM: THE LAST DANCE  – Final Trailer (HD),Sony Pictures Entertainment,Film & Animation,"['Entertainment', 'Film']",PT2M59S,True,23895419,237651,11772,265260.91,0.01044,1,0.45
2024-05-21T08:44:24Z,204.2312,Not Your Average Workout Session 😅,Red Bull,Sports,['Lifestyle (sociology)'],PT56S,True,23689487,1576790,9239,115993.48,0.06695,1,0.95
2024-10-19T07:00:15Z,53.3035,These Are Too Smooth 😮‍💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT57S,True,23566544,884590,4093,442120.01,0.03771,1,0.25
2024-06-29T17:44:18Z,164.8563,target challenge,Ryan Trahan,Entertainment,['Entertainment'],PT38S,True,23484061,1232133,4850,142451.7,0.05267,1,0.75
2024-06-10T08:00:05Z,184.2907,DELETE TOXICITY = 5 LEGENDARY STARR DROPS!,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT2M20S,True,23422462,1498850,73089,127095.19,0.06711,1,0.85
2024-06-03T09:23:14Z,191.2042,Who Will Be The Fastest?! 👀,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport']",PT59S,True,23041541,793390,1812,120507.5,0.03451,1,0.95
2024-08-02T07:00:26Z,131.3034,Can Anyone Fly? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT58S,True,22517659,595500,1711,171493.34,0.02652,1,0.65
2024-11-09T19:54:07Z,31.7661,buy JOYRIDE = surprise gift 🎁,Ryan Trahan,Entertainment,['Lifestyle (sociology)'],PT55S,True,22009782,1109440,5226,692870.14,0.05064,1,0.15
2024-11-18T09:00:04Z,23.2491,"NEXZ(넥스지) ""NALLINA"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT2M48S,True,21936710,62899,15933,943550.93,0.00359,1,0.15
2024-05-19T07:00:17Z,206.3035,How Are These Jumps Possible? 😅,Red Bull,Sports,['Video game culture'],PT50S,True,21845726,958611,4160,105891.2,0.04407,1,0.95
2024-05-30T10:26:16Z,195.1892,BRAWL STARS x DRAGONFORCE: A Draco Tale,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT3M46S,True,21597234,581844,34384,110647.69,0.02853,1,0.95
2024-09-28T07:00:36Z,74.3033,Most Extreme Game Of Simon Says 😮‍💨,Red Bull,Sports,"['Sport', 'Tennis']",PT53S,True,21430775,1423122,8105,288422.92,0.06678,1,0.45
2024-08-26T13:03:25Z,107.0801,Georgina CALIFICA outfits de Cristiano Ronaldo ¡No creerás cuál es su favorito! | Gio & Cris Parte 2,UR · Cristiano,People & Blogs,['Entertainment'],PT3M8S,True,21376300,2309760,120689,199629.06,0.1137,1,0.55
2024-11-15T05:00:37Z,26.4154,Rauw Alejandro & Bad Bunny - Qué Pasaría... (Lyric Video),Rauw Alejandro,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M11S,True,21362581,266770,4886,808716.92,0.01272,1,0.15
2024-10-15T08:58:06Z,57.2505,"ITZY ""GOLD"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M20S,True,21174734,818336,68536,369861.12,0.04188,1,0.35
2024-07-19T00:00:07Z,145.6241,Rauw Alejandro - DEJAME ENTRAR (Official Video),Rauw Alejandro,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music', 'Reggae']",PT5M14S,True,21012350,244822,5856,144291.71,0.01193,1,0.75
2024-10-20T16:00:00Z,51.9287,"I’m Giving Away $1,000,000 On Halloween",MrBeast 2,People & Blogs,['Entertainment'],PT26S,True,20788125,790991,2257,400320.54,0.03816,1,0.35
2024-09-13T08:00:44Z,89.2615,Qualidade. A Perfect control ✨,LALIGA EA SPORTS,Sports,"['Association football', 'Sport']",PT18S,True,20598049,819559,2373,230760.73,0.0399,1,0.55
2024-07-26T18:31:20Z,137.8236,The Lord of the Rings: The Rings of Power | Season 2 – SDCC Trailer | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT3M52S,True,20461885,101878,8227,148464.31,0.00538,1,0.75
2024-09-21T23:09:22Z,80.6593,World’s Strongest Man vs Grip Test,Will Tennyson,People & Blogs,"['Lifestyle (sociology)', 'Physical fitness']",PT50S,True,20166476,1406573,3568,250020.47,0.06993,1,0.45
2024-12-02T09:03:32Z,9.2179,He Nearly Fell Off The Cliff 😬,Red Bull,Sports,['Lifestyle (sociology)'],PT1M16S,True,20105454,1061862,4830,2181131.71,0.05305,1,0.05
2024-08-21T13:01:09Z,112.0817,Are you ready to discover my new channel?,UR · Cristiano,Sports,['Lifestyle (sociology)'],PT1M8S,True,20006150,1747048,68985,178496.13,0.09077,1,0.65
2024-06-27T07:04:02Z,167.3297,It’s gonna be a BERRY good day! 🌈🦄🌈🦄🌈🦄,Brawl Stars,Gaming,"['Entertainment', 'Film']",PT37S,True,19798043,1046923,12189,118317.57,0.0535,1,0.95
2024-07-03T16:00:06Z,160.9574,"Quavo, Lana Del Rey - Tough (Official Video)",QuavoVEVO,Music,"['Hip hop music', 'Independent music', 'Music', 'Pop music']",PT3M32S,True,19682560,545656,23125,122284.28,0.0289,1,0.85
2024-08-15T07:59:04Z,118.2914,Get 10 Mega Boxes OR 60 Starr Drops!!,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT1M39S,True,19505189,480355,71108,164891.01,0.02827,1,0.75
2024-08-24T13:39:48Z,109.0548,"“Bernabéu… pressure… 90,000” 🔥🔥🔥",UR · Cristiano,Sports,"['Association football', 'Sport', 'Tennis']",PT1M2S,True,19459410,2382272,169345,178436.99,0.13113,1,0.65
2024-10-19T15:12:02Z,52.962,RARE JOYRIDE 🛸,Ryan Trahan,Entertainment,[],PT45S,True,19102998,906310,5951,360692.53,0.04775,1,0.35
2024-11-25T15:00:06Z,15.9991,Twenty One Pilots - “The Line” (from Arcane Season 2) [Official Music Video],League of Legends,Music,"['Independent music', 'Music', 'Pop music', 'Rock music']",PT3M55S,False,18932560,318142,5587,1183351.56,0.0171,1,0.05
2024-10-04T08:41:58Z,68.2329,I Made Fortnites Deadliest Map,LazarBeam,Gaming,['Video game culture'],PT58S,True,18925704,1160222,5556,277369.19,0.0616,1,0.45
2024-07-15T19:10:14Z,148.7966,I Asked YouTuber MILLIONAIRES For A House Tour!,Alexa Rivera,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT22M7S,True,18895816,287624,12622,126990.91,0.01589,1,0.85
2024-09-05T09:00:38Z,97.2487,"SpongeBob, Brawl Stars, and... JOHN CENA?!?!",Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT1M31S,True,18752705,405122,14056,192832.45,0.02235,1,0.65
2024-08-21T13:12:04Z,112.0741,It's ready! Cristiano REVEALS his new project to the entire world! 🔥,UR · Cristiano,People & Blogs,"['Association football', 'Sport']",PT38S,True,18640753,3171490,107262,166325.25,0.17589,1,0.65
2024-10-07T16:00:44Z,64.957,Call of Duty: Black Ops 6 - Global Launch Gameplay Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT1M8S,True,18518177,41566,3215,285083.62,0.00242,1,0.45
2024-10-20T17:36:30Z,51.8617,meet me at the APT! let's see how you make it your own on shorts!💗 brought to you by youtube shorts,ROSÉ,People & Blogs,"['Fashion', 'Lifestyle (sociology)', 'Music of Asia']",PT37S,False,18399522,911816,10224,354780.54,0.05011,1,0.35
2024-07-20T07:00:02Z,144.3037,One Word: Psycho 😅,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,18324023,1238247,5090,126982.35,0.06785,1,0.85
2024-10-16T08:40:59Z,56.2336,Don’t Fall Over 👀,Red Bull,Sports,"['Lifestyle (sociology)', 'Tourism']",PT54S,True,18161633,740408,3328,322967.64,0.04095,1,0.35
2024-10-04T16:00:10Z,67.9286,Ca7riel & Paco Amoroso: Tiny Desk Concert,NPR Music,Music,"['Music', 'Music of Latin America', 'Pop music']",PT17M42S,False,17580725,422978,24759,258811.83,0.02547,1,0.45
2024-10-26T15:00:06Z,45.9991,DEMONS ARE ATTACKING BRAWL STARS!!!,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT9M8S,True,17522897,592659,51943,380940.0,0.03679,1,0.35
2024-12-03T17:30:00Z,7.8662,Never Doing This Again…,MrBeast,Entertainment,"['Association football', 'Sport']",PT8S,True,17436139,1002388,3306,2216589.84,0.05768,1,0.05
2024-07-01T07:39:26Z,163.2763,DO NOT Dunk Here ❌🏀,Red Bull,Sports,"['Basketball', 'Sport']",PT20S,True,17342658,861982,1283,106216.63,0.04978,1,0.95
2024-08-14T14:00:04Z,119.012,The Lord of the Rings: The Rings of Power | Season 2 – Official Trailer | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT2M27S,True,17039721,47962,5794,143176.49,0.00315,1,0.75
2024-10-26T21:13:36Z,45.7109,REAL MADRID 0 - 4 FC BARCELONA | RESUMEN LALIGA EA SPORTS,LALIGA EA SPORTS,Sports,"['Sports game', 'Video game culture']",PT3M35S,True,17002228,330513,16046,371951.29,0.02038,1,0.35
2024-08-28T13:00:08Z,105.0824,My thoughts on my 2023/24 season and the truth about my future. Talk with my friend Rio (PART 1),UR · Cristiano,Sports,['Sport'],PT24M43S,True,16905637,1818550,102713,160879.81,0.11365,1,0.75
